1564476113.9634109,1030.73,560.0,864.0,48.0
1564476113.9641576,1038.89,576.0,864.0,32.0
1564476113.9647396,1038.89,576.0,864.0,32.0
1564476113.9652383,1025.62,576.0,848.0,32.0
1564476113.9658723,1042.83,576.0,864.0,96.0
1564476113.9662967,1032.71,560.0,864.0,80.0
1564476113.9667203,1018.23,560.0,848.0,64.0
1564476113.967142,1034.08,560.0,864.0,96.0
1564476113.9675605,1032.71,560.0,864.0,80.0
1564476113.9681096,1032.71,560.0,864.0,80.0
1564476113.9685729,1046.14,560.0,880.0,80.0
1564476113.9690366,1023.0,544.0,864.0,64.0
1564476113.9695127,1022.12,544.0,864.0,48.0
1564476113.970058,1030.73,560.0,864.0,48.0
1564476113.970518,1030.73,560.0,864.0,48.0
1564476113.9709945,1030.73,560.0,864.0,48.0
1564476113.9714324,1030.73,560.0,864.0,48.0
1564476113.9719589,1038.89,576.0,864.0,32.0
1564476113.9723945,1038.89,576.0,864.0,32.0
1564476113.9729297,1025.62,576.0,848.0,32.0
1564476113.9733932,1016.72,560.0,848.0,32.0
1564476113.9741547,1032.71,560.0,864.0,80.0
1564476113.974614,1018.23,560.0,848.0,64.0
1564476113.9750926,1034.08,560.0,864.0,96.0
1564476113.975525,1032.71,560.0,864.0,80.0
1564476113.9760487,1032.71,560.0,864.0,80.0
1564476113.9765146,1046.14,560.0,880.0,80.0
1564476113.9770424,1023.0,544.0,864.0,64.0
1564476113.9775152,1022.12,544.0,864.0,48.0
1564476113.9780595,1030.73,560.0,864.0,48.0
1564476113.9785209,1030.73,560.0,864.0,48.0
1564476113.9789991,1030.73,560.0,864.0,48.0
1564476113.9794307,1030.73,560.0,864.0,48.0
1564476113.979969,1038.89,576.0,864.0,32.0
1564476113.9803975,1038.89,576.0,864.0,32.0
1564476113.980928,1025.62,576.0,848.0,32.0
1564476113.9813924,1016.72,560.0,848.0,32.0
1564476113.9820962,1032.71,560.0,864.0,80.0
1564476113.9825168,1018.23,560.0,848.0,64.0
1564476113.9830737,1034.08,560.0,864.0,96.0
1564476113.983494,1032.71,560.0,864.0,80.0
1564476113.9840724,1032.71,560.0,864.0,80.0
1564476113.9844985,1046.14,560.0,880.0,80.0
1564476113.9850368,1023.0,544.0,864.0,64.0
1564476113.9854937,1022.12,544.0,864.0,48.0
1564476113.986016,1030.73,560.0,864.0,48.0
1564476113.9864402,1030.73,560.0,864.0,48.0
1564476113.9869928,1030.73,560.0,864.0,48.0
1564476113.987419,1030.73,560.0,864.0,48.0
1564476113.987951,1038.89,576.0,864.0,32.0
1564476113.988364,1038.89,576.0,864.0,32.0
1564476113.9889276,1025.62,576.0,848.0,32.0
1564476113.989379,1016.72,560.0,848.0,32.0
1564476113.9901137,1032.71,560.0,864.0,80.0
1564476113.9905403,1018.23,560.0,848.0,64.0
1564476113.991071,1034.08,560.0,864.0,96.0
1564476113.991488,1032.71,560.0,864.0,80.0
1564476113.992049,1032.71,560.0,864.0,80.0
1564476113.9924674,1046.14,560.0,880.0,80.0
1564476113.9930182,1023.0,544.0,864.0,64.0
1564476113.9934702,1022.12,544.0,864.0,48.0
1564476113.9939961,1030.73,560.0,864.0,48.0
1564476113.9944127,1030.73,560.0,864.0,48.0
1564476113.9949734,1030.73,560.0,864.0,48.0
1564476113.995392,1030.73,560.0,864.0,48.0
1564476113.9959512,1038.89,576.0,864.0,32.0
1564476113.99637,1038.89,576.0,864.0,32.0
1564476113.9969532,1025.62,576.0,848.0,32.0
1564476113.9974132,1016.72,560.0,848.0,32.0
1564476113.9981148,1032.71,560.0,864.0,80.0
1564476113.9985425,1018.23,560.0,848.0,64.0
1564476113.9990914,1034.08,560.0,864.0,96.0
1564476113.9995215,1032.71,560.0,864.0,80.0
1564476114.0000517,1032.71,560.0,864.0,80.0
1564476114.0004756,1046.14,560.0,880.0,80.0
1564476114.0010424,1023.0,544.0,864.0,64.0
1564476114.0015094,1022.12,544.0,864.0,48.0
1564476114.0020192,1030.73,560.0,864.0,48.0
1564476114.00245,1030.73,560.0,864.0,48.0
1564476114.0029995,1030.73,560.0,864.0,48.0
1564476114.0034287,1030.73,560.0,864.0,48.0
1564476114.003955,1038.89,576.0,864.0,32.0
1564476114.004378,1038.89,576.0,864.0,32.0
1564476114.0049543,1025.62,576.0,848.0,32.0
1564476114.0054157,1016.72,560.0,848.0,32.0
1564476114.0059323,1030.11,560.0,864.0,32.0
1564476114.0065522,1018.23,560.0,848.0,64.0
1564476114.0070932,1034.08,560.0,864.0,96.0
1564476114.0075228,1032.71,560.0,864.0,80.0
1564476114.0080473,1032.71,560.0,864.0,80.0
1564476114.0084703,1046.14,560.0,880.0,80.0
1564476114.0090368,1023.0,544.0,864.0,64.0
1564476114.0095067,1022.12,544.0,864.0,48.0
1564476114.0100162,1030.73,560.0,864.0,48.0
1564476114.0104444,1030.73,560.0,864.0,48.0
1564476114.0109744,1030.73,560.0,864.0,48.0
1564476114.0113943,1030.73,560.0,864.0,48.0
1564476114.0119495,1038.89,576.0,864.0,32.0
1564476114.0123668,1038.89,576.0,864.0,32.0
1564476114.0129504,1025.62,576.0,848.0,32.0
1564476114.0134034,1016.72,560.0,848.0,32.0
1564476114.01393,1030.11,560.0,864.0,32.0
1564476114.0145462,1018.23,560.0,848.0,64.0
1564476114.0150712,1034.08,560.0,864.0,96.0
1564476114.0154924,1032.71,560.0,864.0,80.0
1564476114.0160456,1032.71,560.0,864.0,80.0
1564476114.0164664,1046.14,560.0,880.0,80.0
1564476114.017037,1023.0,544.0,864.0,64.0
1564476114.0174947,1022.12,544.0,864.0,48.0
1564476114.0180168,1030.73,560.0,864.0,48.0
