1564477842.3411217,1219.15,848.0,864.0,144.0
1564477842.341766,1030.23,752.0,704.0,16.0
1564477842.3422773,952.773,720.0,624.0,0.0
1564477842.3427575,925.514,720.0,576.0,80.0
1564477842.3432229,858.948,688.0,512.0,48.0
1564477842.3436954,844.976,672.0,512.0,-16.0
1564477842.3441658,853.567,656.0,544.0,-48.0
1564477842.3446352,818.819,624.0,528.0,-48.0
1564477842.345141,882.904,608.0,640.0,-16.0
1564477842.3455973,964.921,624.0,736.0,0.0
1564477842.3460636,1123.31,752.0,832.0,-64.0
1564477842.346525,1113.12,800.0,768.0,-96.0
1564477842.3469868,1175.54,928.0,720.0,-48.0
1564477842.3474329,1239.46,928.0,816.0,96.0
1564477842.3479059,1217.05,656.0,1024.0,-48.0
1564477842.3483748,1306.13,768.0,1056.0,-32.0
1564477842.3491316,1219.15,848.0,864.0,144.0
1564477842.3495939,1030.23,752.0,704.0,16.0
1564477842.350072,952.773,720.0,624.0,0.0
1564477842.3505335,925.514,720.0,576.0,80.0
1564477842.351071,858.948,688.0,512.0,48.0
1564477842.3515484,844.976,672.0,512.0,-16.0
1564477842.3520205,853.567,656.0,544.0,-48.0
1564477842.3524847,818.819,624.0,528.0,-48.0
1564477842.3531766,882.904,608.0,640.0,-16.0
1564477842.3536415,964.921,624.0,736.0,0.0
1564477842.3541136,1123.31,752.0,832.0,-64.0
1564477842.3545759,1113.12,800.0,768.0,-96.0
1564477842.3550403,1175.54,928.0,720.0,-48.0
1564477842.3554924,1239.46,928.0,816.0,96.0
1564477842.3559675,1217.05,656.0,1024.0,-48.0
1564477842.35644,1306.13,768.0,1056.0,-32.0
1564477842.3571274,1219.15,848.0,864.0,144.0
1564477842.3575933,1030.23,752.0,704.0,16.0
1564477842.358064,952.773,720.0,624.0,0.0
1564477842.3585227,925.514,720.0,576.0,80.0
1564477842.359046,858.948,688.0,512.0,48.0
1564477842.359512,844.976,672.0,512.0,-16.0
1564477842.3600457,853.567,656.0,544.0,-48.0
1564477842.360509,818.819,624.0,528.0,-48.0
1564477842.3610253,882.904,608.0,640.0,-16.0
1564477842.3614933,964.921,624.0,736.0,0.0
1564477842.3619556,1123.31,752.0,832.0,-64.0
1564477842.362415,1113.12,800.0,768.0,-96.0
1564477842.3628705,1175.54,928.0,720.0,-48.0
1564477842.3633442,1239.46,928.0,816.0,96.0
1564477842.3638153,1217.05,656.0,1024.0,-48.0
1564477842.3643649,1306.13,768.0,1056.0,-32.0
1564477842.3650799,1219.15,848.0,864.0,144.0
1564477842.3655653,1030.23,752.0,704.0,16.0
1564477842.3660495,952.773,720.0,624.0,0.0
1564477842.366505,925.514,720.0,576.0,80.0
1564477842.3670275,858.948,688.0,512.0,48.0
1564477842.3674946,844.976,672.0,512.0,-16.0
1564477842.3680248,853.567,656.0,544.0,-48.0
1564477842.3684888,818.819,624.0,528.0,-48.0
1564477842.3690279,882.904,608.0,640.0,-16.0
1564477842.369497,964.921,624.0,736.0,0.0
1564477842.3699627,1123.31,752.0,832.0,-64.0
1564477842.3704228,1113.12,800.0,768.0,-96.0
1564477842.3708827,1175.54,928.0,720.0,-48.0
1564477842.3713472,1239.46,928.0,816.0,96.0
1564477842.3719969,1217.05,656.0,1024.0,-48.0
1564477842.3724744,1306.13,768.0,1056.0,-32.0
1564477842.3730276,1405.27,1200.0,720.0,128.0
1564477842.3735456,1030.23,752.0,704.0,16.0
1564477842.3741107,952.773,720.0,624.0,0.0
1564477842.374577,925.514,720.0,576.0,80.0
1564477842.3750293,858.948,688.0,512.0,48.0
1564477842.3754718,844.976,672.0,512.0,-16.0
1564477842.3760273,853.567,656.0,544.0,-48.0
1564477842.376463,818.819,624.0,528.0,-48.0
1564477842.3770463,882.904,608.0,640.0,-16.0
1564477842.3774955,964.921,624.0,736.0,0.0
1564477842.3779285,1123.31,752.0,832.0,-64.0
1564477842.3784165,1113.12,800.0,768.0,-96.0
1564477842.3788588,1175.54,928.0,720.0,-48.0
1564477842.3793962,1239.46,928.0,816.0,96.0
1564477842.3798811,1217.05,656.0,1024.0,-48.0
1564477842.3804624,1306.13,768.0,1056.0,-32.0
1564477842.3810298,1405.27,1200.0,720.0,128.0
1564477842.3815906,1030.23,752.0,704.0,16.0
1564477842.3820786,952.773,720.0,624.0,0.0
1564477842.3825197,925.514,720.0,576.0,80.0
1564477842.3830464,858.948,688.0,512.0,48.0
1564477842.3834918,844.976,672.0,512.0,-16.0
1564477842.3840265,853.567,656.0,544.0,-48.0
1564477842.3844624,818.819,624.0,528.0,-48.0
1564477842.3850265,882.904,608.0,640.0,-16.0
1564477842.3854742,964.921,624.0,736.0,0.0
1564477842.385914,1123.31,752.0,832.0,-64.0
1564477842.3863645,1113.12,800.0,768.0,-96.0
1564477842.3867962,1175.54,928.0,720.0,-48.0
1564477842.3873699,1239.46,928.0,816.0,96.0
1564477842.3878238,1217.05,656.0,1024.0,-48.0
1564477842.3883634,1306.13,768.0,1056.0,-32.0
1564477842.3890495,1405.27,1200.0,720.0,128.0
1564477842.389581,1030.23,752.0,704.0,16.0
1564477842.390049,952.773,720.0,624.0,0.0
1564477842.3904748,925.514,720.0,576.0,80.0
1564477842.3910248,858.948,688.0,512.0,48.0
1564477842.3914957,844.976,672.0,512.0,-16.0
1564477842.3920257,853.567,656.0,544.0,-48.0
1564477842.3924599,818.819,624.0,528.0,-48.0
1564477842.3930268,882.904,608.0,640.0,-16.0
1564477842.393472,964.921,624.0,736.0,0.0
1564477842.3939095,1123.31,752.0,832.0,-64.0
1564477842.394398,1113.12,800.0,768.0,-96.0
1564477842.3948388,1175.54,928.0,720.0,-48.0
1564477842.3953643,1239.46,928.0,816.0,96.0
1564477842.395814,1217.05,656.0,1024.0,-48.0
1564477842.3963633,1306.13,768.0,1056.0,-32.0
1564477842.3970463,1405.27,1200.0,720.0,128.0
1564477842.3975732,1030.23,752.0,704.0,16.0
1564477842.3980708,952.773,720.0,624.0,0.0
1564477842.398498,925.514,720.0,576.0,80.0
