1564524128.6434426,1009.52,-256.0,976.0,32.0
1564524128.644075,1083.64,-304.0,1040.0,16.0
1564524128.6448598,1044.05,-240.0,1008.0,-128.0
1564524128.6455693,944.135,-208.0,912.0,128.0
1564524128.6461182,1081.39,-224.0,1056.0,64.0
1564524128.64658,1097.02,-224.0,1072.0,64.0
1564524128.64718,1069.25,-240.0,1040.0,64.0
1564524128.6476386,912.0,-288.0,864.0,48.0
1564524128.6480973,1011.93,-320.0,960.0,0.0
1564524128.6485617,1136.11,-256.0,1104.0,-80.0
1564524128.6491704,1010.54,-192.0,992.0,-16.0
1564524128.64965,987.084,-144.0,976.0,32.0
1564524128.650143,976.524,-176.0,960.0,32.0
1564524128.650596,963.46,-192.0,944.0,-16.0
1564524128.6511185,1030.6,-272.0,992.0,-64.0
1564524128.6515837,1072.48,-304.0,1024.0,-96.0
1564524128.6521702,1063.25,-256.0,1024.0,-128.0
1564524128.6526423,1044.05,-240.0,1008.0,-128.0
1564524128.653434,944.135,-208.0,912.0,128.0
1564524128.6541436,1081.39,-224.0,1056.0,64.0
1564524128.6546054,1097.02,-224.0,1072.0,64.0
1564524128.6551871,1069.25,-240.0,1040.0,64.0
1564524128.6556447,912.0,-288.0,864.0,48.0
1564524128.656113,1011.93,-320.0,960.0,0.0
1564524128.6565814,1136.11,-256.0,1104.0,-80.0
1564524128.6571434,1010.54,-192.0,992.0,-16.0
1564524128.6575909,987.084,-144.0,976.0,32.0
1564524128.6581366,976.524,-176.0,960.0,32.0
1564524128.6585813,963.46,-192.0,944.0,-16.0
1564524128.659177,1030.6,-272.0,992.0,-64.0
1564524128.6596746,1072.48,-304.0,1024.0,-96.0
1564524128.6601832,1063.25,-256.0,1024.0,-128.0
1564524128.6606574,1044.05,-240.0,1008.0,-128.0
1564524128.6612506,1034.69,-272.0,992.0,-112.0
1564524128.662117,1081.39,-224.0,1056.0,64.0
1564524128.6625757,1097.02,-224.0,1072.0,64.0
1564524128.6631231,1069.25,-240.0,1040.0,64.0
1564524128.6635396,912.0,-288.0,864.0,48.0
1564524128.6640906,1011.93,-320.0,960.0,0.0
1564524128.6645534,1136.11,-256.0,1104.0,-80.0
1564524128.6651244,1010.54,-192.0,992.0,-16.0
1564524128.6655605,987.084,-144.0,976.0,32.0
1564524128.6661444,976.524,-176.0,960.0,32.0
1564524128.6665897,963.46,-192.0,944.0,-16.0
1564524128.6671312,1030.6,-272.0,992.0,-64.0
1564524128.6675928,1072.48,-304.0,1024.0,-96.0
1564524128.6681828,1063.25,-256.0,1024.0,-128.0
1564524128.668653,1044.05,-240.0,1008.0,-128.0
1564524128.6692362,1034.69,-272.0,992.0,-112.0
1564524128.6701136,1081.39,-224.0,1056.0,64.0
1564524128.6705647,1097.02,-224.0,1072.0,64.0
1564524128.6711237,1069.25,-240.0,1040.0,64.0
1564524128.6715403,912.0,-288.0,864.0,48.0
1564524128.6720939,1011.93,-320.0,960.0,0.0
1564524128.6725516,1136.11,-256.0,1104.0,-80.0
1564524128.6731257,1010.54,-192.0,992.0,-16.0
1564524128.6735592,987.084,-144.0,976.0,32.0
1564524128.6741333,976.524,-176.0,960.0,32.0
1564524128.6745744,963.46,-192.0,944.0,-16.0
1564524128.6751468,1030.6,-272.0,992.0,-64.0
1564524128.675609,1072.48,-304.0,1024.0,-96.0
1564524128.6761994,1063.25,-256.0,1024.0,-128.0
1564524128.6766706,1044.05,-240.0,1008.0,-128.0
1564524128.6772408,1034.69,-272.0,992.0,-112.0
1564524128.6781266,1081.39,-224.0,1056.0,64.0
1564524128.678579,1097.02,-224.0,1072.0,64.0
1564524128.6791434,1069.25,-240.0,1040.0,64.0
1564524128.6795595,912.0,-288.0,864.0,48.0
1564524128.6801121,1011.93,-320.0,960.0,0.0
1564524128.6805744,1136.11,-256.0,1104.0,-80.0
1564524128.6811297,1010.54,-192.0,992.0,-16.0
1564524128.6815655,987.084,-144.0,976.0,32.0
1564524128.6821454,976.524,-176.0,960.0,32.0
1564524128.6825879,963.46,-192.0,944.0,-16.0
1564524128.6831498,1030.6,-272.0,992.0,-64.0
1564524128.6836123,1072.48,-304.0,1024.0,-96.0
1564524128.6842012,1063.25,-256.0,1024.0,-128.0
1564524128.6846735,1044.05,-240.0,1008.0,-128.0
1564524128.6852384,1034.69,-272.0,992.0,-112.0
1564524128.6861331,1081.39,-224.0,1056.0,64.0
1564524128.6865845,1097.02,-224.0,1072.0,64.0
1564524128.6871479,1069.25,-240.0,1040.0,64.0
1564524128.687565,912.0,-288.0,864.0,48.0
1564524128.6881003,1011.93,-320.0,960.0,0.0
1564524128.6885564,1136.11,-256.0,1104.0,-80.0
1564524128.6891317,1010.54,-192.0,992.0,-16.0
1564524128.6895664,987.084,-144.0,976.0,32.0
1564524128.6901474,976.524,-176.0,960.0,32.0
1564524128.6906052,963.46,-192.0,944.0,-16.0
1564524128.6911511,1030.6,-272.0,992.0,-64.0
1564524128.69161,1072.48,-304.0,1024.0,-96.0
1564524128.6921895,1063.25,-256.0,1024.0,-128.0
1564524128.6926572,1044.05,-240.0,1008.0,-128.0
1564524128.693244,1034.69,-272.0,992.0,-112.0
1564524128.6937,1048.46,-272.0,1008.0,-96.0
1564524128.694719,1097.02,-224.0,1072.0,64.0
